LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;BAD
18200;95091;113294;DebtCon;ProfExe;15,00;0;3;188,50;0;36;78,65;1
18200;78077;105522;DebtCon;ProfExe;0,00;0;0;278,44;2;22;38,94;0
18200;63852;93356;DebtCon;Other;1,00;0;0;181,91;0;31;33,21;0
18200;39109;62371;HomeImp;Other;25,00;0;0;268,20;0;13;24,75;0
18200;57980;79265;DebtCon;Other;16,00;0;0;194,05;0;20;37,73;0
18300;40018;65355;DebtCon;Other;16,00;1;0;287,97;0;21;28,36;0
18300;90337;103864;HomeImp;ProfExe;3,00;0;0;118,53;0;25;39,72;0
18300;109437;114900;DebtCon;Other;1,00;0;0;138,17;1;20;38,33;0
18300;121001;210685;DebtCon;Other;2,00;0;0;192,98;0;16;26,86;0
18300;26982;59552;DebtCon;ProfExe;15,00;0;0;183,61;1;19;36,30;0
18300;63351;87645;DebtCon;Other;1,00;0;0;324,61;3;15;43,90;0
18300;109192;139384;DebtCon;ProfExe;6,00;0;0;122,87;0;14;29,40;0
18300;90099;118545;DebtCon;ProfExe;12,00;0;0;140,52;3;18;38,90;0
18300;31427;60249;DebtCon;Other;16,00;0;0;110,55;0;18;40,00;0
18300;35975;60500;DebtCon;Office;13,00;0;2;118,67;1;22;0,00;0
18300;60100;82506;DebtCon;ProfExe;10,00;3;1;171,47;2;64;0,00;1
18300;73510;95132;DebtCon;Mgr;0,00;0;0;86,68;0;17;25,24;0
18300;93728;153093;HomeImp;ProfExe;5,00;0;0;109,34;0;16;36,21;0
18300;68096;99051;DebtCon;Mgr;1,00;0;0;85,84;0;17;27,63;0
18300;68517;97151;HomeImp;ProfExe;7,00;0;0;77,52;0;15;32,00;0
18300;12169;93564;HomeImp;Other;13,00;0;1;274,48;0;23;30,27;0
18300;89455;124840;DebtCon;ProfExe;13,00;0;0;148,76;0;24;29,96;0
18300;67550;95440;DebtCon;Office;3,00;0;0;154,15;0;25;22,85;0
18400;68655;94322;HomeImp;ProfExe;8,00;0;0;76,79;0;15;32,74;0
18400;89101;118748;DebtCon;ProfExe;7,00;0;0;153,85;2;21;21,76;0
18400;65519;89276;DebtCon;Other;0,00;1;2;123,10;2;26;36,35;0
18400;88352;110216;HomeImp;Other;1,00;0;0;376,72;3;31;47,83;1
18400;94280;122172;DebtCon;Office;23,00;0;0;280,05;2;16;33,36;0
18400;63569;95729;HomeImp;ProfExe;23,00;0;0;237,28;0;23;38,42;0
18400;61049;96397;DebtCon;Office;2,00;0;0;80,16;0;23;35,43;0
18400;99902;125249;DebtCon;Office;26,00;0;0;294,42;2;16;33,49;0
18400;72718;98065;DebtCon;Other;8,00;0;0;119,06;0;19;35,36;1
18400;116228;148722;DebtCon;Other;1,00;0;0;159,17;2;25;38,08;1
18400;110580;137926;DebtCon;ProfExe;6,00;0;0;93,43;0;13;29,12;0
18400;94952;129177;DebtCon;ProfExe;12,00;0;0;140,48;0;24;29,97;0
18400;83548;111626;DebtCon;ProfExe;9,00;0;0;163,85;3;17;37,08;0
18400;16756;66340;DebtCon;Office;0,00;0;0;239,84;0;21;38,66;0
18400;40673;60418;HomeImp;Other;27,00;0;0;247,65;0;13;24,98;0
18400;48970;69559;DebtCon;ProfExe;20,00;0;0;178,02;0;23;39,71;0
18400;75491;101745;DebtCon;ProfExe;0,00;0;0;279,37;1;20;38,75;0
18400;43188;68876;DebtCon;Other;0,00;0;0;199,00;6;25;41,01;1
18400;62300;95869;DebtCon;Other;2,00;0;0;172,76;1;31;35,19;0
18500;57174;91772;HomeImp;ProfExe;4,00;0;0;129,66;0;13;28,90;0
18500;46555;69186;DebtCon;ProfExe;19,00;0;0;187,23;0;22;38,19;0
18500;26389;85552;DebtCon;ProfExe;7,00;0;0;152,04;1;21;27,36;0
18500;14517;95150;HomeImp;Other;11,00;0;0;272,03;0;22;27,48;0
18500;102472;115719;DebtCon;ProfExe;0,00;0;0;120,09;0;30;34,24;0
18500;10934;66367;DebtCon;Sales;1,00;0;0;326,57;0;5;38,15;0
18500;14111;71628;DebtCon;Office;0,00;0;0;246,99;0;22;39,61;0
18500;65165;90805;DebtCon;Office;2,00;0;0;160,73;0;25;25,37;0
18500;81938;106187;DebtCon;ProfExe;2,00;0;0;282,90;1;21;40,04;0
18500;67686;95949;HomeImp;ProfExe;9,00;0;0;78,95;0;16;31,81;0
18500;42683;68000;DebtCon;Office;3,00;0;0;229,30;0;12;0,00;0
18500;67290;95750;DebtCon;Other;0,00;2;1;237,10;2;14;0,00;0
18500;71000;95000;DebtCon;Mgr;6,00;0;0;71,00;7;24;0,00;0
18500;49367;71485;DebtCon;ProfExe;10,00;0;0;175,39;1;42;37,77;0
18500;99474;127470;DebtCon;Office;22,00;0;0;287,00;3;16;31,00;0
18500;38145;59415;HomeImp;Other;25,00;0;0;241,90;0;14;23,87;0
18500;90150;122767;DebtCon;ProfExe;12,00;0;0;135,57;0;25;33,46;0
18600;72860;90347;DebtCon;Other;0,00;1;1;104,04;2;26;36,03;0
18600;73473;105848;HomeImp;Mgr;9,00;0;4;186,71;1;14;27,65;1
18600;84874;115759;DebtCon;ProfExe;9,00;0;0;146,07;3;18;39,83;0
18600;47199;70134;DebtCon;Other;8,00;0;0;86,56;3;15;43,51;0
18600;23850;61808;HomeImp;Other;12,00;0;0;46,95;0;8;40,85;1
18600;60709;89683;DebtCon;Other;1,00;0;0;316,31;2;16;43,76;0
18600;96993;134785;DebtCon;Mgr;14,00;0;0;173,90;2;25;33,36;0
18600;23792;79716;HomeImp;Other;0,00;0;0;238,79;0;50;42,13;0
18600;14167;71194;DebtCon;Office;0,00;0;0;264,02;0;21;40,25;0
18600;98200;123662;DebtCon;Office;0,00;0;3;241,64;0;29;41,05;0
18600;100144;153751;HomeImp;ProfExe;4,00;0;0;93,66;0;16;34,89;0
18600;38674;63641;HomeImp;Other;23,00;0;0;245,05;0;13;25,18;0
18600;50167;96312;DebtCon;ProfExe;5,00;0;0;128,34;1;21;36,38;0
18600;39783;59196;DebtCon;Other;17,00;0;0;279,81;0;21;29,77;0
18600;119741;212530;DebtCon;Other;4,00;1;0;202,29;0;17;27,07;0
18600;48711;69611;HomeImp;Office;2,00;0;0;130,25;0;17;33,69;0
18600;64248;82690;DebtCon;Mgr;0,00;1;0;89,19;0;23;53,85;1
18600;49385;70220;DebtCon;ProfExe;6,00;0;0;229,47;2;32;30,73;0
18600;57300;8000;DebtCon;Other;6,00;0;0;68,00;1;17;0,00;0
18600;132785;155644;DebtCon;Mgr;0,00;0;0;225,73;0;20;37,33;0
18600;43438;69441;DebtCon;Office;1,00;0;0;229,27;0;11;35,80;0
18600;0;20700;DebtCon;ProfExe;6,00;0;0;104,53;1;19;0,00;0
18600;80970;101244;DebtCon;ProfExe;0,00;0;0;272,88;2;20;39,81;0
18600;15243;172611;HomeImp;Mgr;25,00;0;0;73,44;2;21;29,10;0
18600;51936;75278;DebtCon;ProfExe;3,00;0;0;199,80;0;21;37,00;1
18600;96476;119780;DebtCon;Office;0,00;0;2;264,15;0;29;40,81;0
18700;37883;64763;HomeImp;Other;25,00;0;0;237,00;0;13;23,62;0
18700;58498;90135;DebtCon;Office;30,00;0;0;199,11;0;21;33,18;0
18700;65458;84639;DebtCon;Other;0,00;1;2;97,15;2;25;33,69;0
18700;39441;71345;DebtCon;Other;11,00;0;4;132,84;0;13;27,69;1
18700;69954;104510;DebtCon;Office;10,00;0;0;211,24;2;13;33,55;0
18700;11886;63762;DebtCon;Sales;0,00;0;0;315,26;0;5;39,68;0
18700;47903;63933;HomeImp;Office;3,00;0;0;120,42;1;17;32,98;0
18700;136790;178135;DebtCon;Mgr;12,00;0;0;246,95;0;21;30,12;0
18700;110292;132953;DebtCon;ProfExe;7,00;0;0;105,42;0;14;30,55;0
18700;50354;79011;DebtCon;Other;1,00;0;1;290,83;1;10;35,14;0
18700;68196;89641;DebtCon;Other;0,00;2;1;112,98;1;26;34,41;0
18700;93210;109980;DebtCon;ProfExe;7,00;0;0;145,49;2;20;22,50;0
18700;70562;91223;DebtCon;Other;27,00;0;2;112,71;4;35;64,27;1
18700;66197;83151;HomeImp;ProfExe;12,00;0;2;157,95;0;14;29,35;0
18700;66891;94454;DebtCon;Office;0,00;0;0;160,71;3;20;32,78;0
18700;66003;82410;DebtCon;Mgr;0,00;1;0;85,77;1;23;51,52;1
18700;45365;71853;DebtCon;Other;7,00;0;0;98,46;3;15;41,39;0
18700;59929;89526;DebtCon;Office;0,00;0;0;64,45;0;22;35,09;0
18700;87958;114696;DebtCon;Other;20,00;0;0;301,91;0;17;24,42;0
18700;39821;60672;HomeImp;Other;26,00;0;0;243,87;0;14;23,36;0
18800;110098;120662;DebtCon;Other;0,00;0;0;122,17;1;21;39,32;0
18800;77025;103322;HomeImp;ProfExe;8,00;0;0;87,13;0;15;33,41;0
18800;70102;99841;HomeImp;ProfExe;10,00;0;0;68,17;0;16;32,85;0
18800;67666;167619;HomeImp;ProfExe;14,00;0;0;135,95;1;11;47,59;1
18800;166737;199303;DebtCon;ProfExe;9,00;0;0;270,88;1;38;25,53;0
18800;73396;137076;DebtCon;Office;18,00;0;1;163,59;4;20;40,38;1
18800;96272;163250;DebtCon;Mgr;2,00;0;0;204,49;1;19;37,87;0
18800;98582;122597;HomeImp;Mgr;1,00;0;0;307,52;1;20;39,39;0
18800;7739;65181;DebtCon;Sales;0,00;0;0;315,23;0;6;37,98;0
18800;66562;90325;DebtCon;Other;0,00;1;1;112,90;2;25;33,16;0
18800;63836;87000;DebtCon;Other;8,00;2;1;110,57;2;33;0,00;1
18800;91731;125902;DebtCon;Office;24,00;0;0;276,73;2;16;32,29;0
18800;22782;60590;HomeImp;ProfExe;8,00;0;0;198,88;0;13;30,33;0
18800;88828;116683;DebtCon;ProfExe;6,00;0;0;141,84;1;20;21,68;0
18900;127269;203737;HomeImp;ProfExe;14,00;0;0;206,20;0;21;36,27;0
18900;0;49442;DebtCon;Office;2,00;0;0;76,57;1;9;38,88;0
18900;87081;115165;DebtCon;Other;13,00;0;0;120,46;1;8;34,40;0
18900;83474;104133;HomeImp;ProfExe;4,00;0;0;109,99;1;24;38,86;0
18900;34583;59247;DebtCon;Other;15,00;0;0;89,34;0;17;39,99;0
18900;91784;117626;DebtCon;Other;21,00;0;0;280,12;0;16;25,67;0
18900;87657;117577;DebtCon;ProfExe;9,00;0;0;142,47;2;19;39,97;0
18900;154563;198790;DebtCon;Other;7,00;0;0;0,00;1;15;29,47;0
18900;51075;78045;DebtCon;Office;2,00;1;5;74,09;1;15;42,20;1
18900;39727;68477;DebtCon;Office;11,00;0;2;134,28;0;22;40,42;0
18900;17800;40798;DebtCon;Office;6,00;2;0;167,47;2;16;0,00;1
18900;68315;98175;HomeImp;Mgr;14,00;0;0;161,33;0;28;0,00;0
18900;127559;154545;DebtCon;Mgr;0,00;0;0;216,67;0;18;36,92;0
18900;55238;112776;DebtCon;ProfExe;16,00;0;0;251,55;0;19;25,77;0
18900;123206;205608;DebtCon;Other;4,00;0;0;201,30;0;17;27,53;0
18900;100416;161147;DebtCon;Mgr;1,00;0;0;216,10;1;18;38,46;0
18900;44605;65489;DebtCon;ProfExe;15,00;0;0;189,01;0;23;38,57;0
18900;69325;102438;DebtCon;Other;0,00;2;1;222,65;2;13;43,52;0
18900;61429;84990;DebtCon;ProfExe;8,00;3;1;166,18;2;64;40,44;1
18900;101289;127485;HomeImp;Mgr;0,00;0;0;319,25;0;19;42,72;0
18900;52640;113391;DebtCon;ProfExe;16,00;0;0;257,52;0;19;27,79;0
18900;103130;120119;DebtCon;Other;7,00;0;0;292,75;1;19;30,68;0
18900;64290;87837;DebtCon;Other;2,00;0;0;309,01;3;15;42,17;0
18900;82537;117610;DebtCon;Mgr;16,00;0;0;233,85;5;30;39,06;0
19000;52157;157459;DebtCon;ProfExe;19,00;0;0;248,72;0;28;21,92;0
19000;62356;92299;DebtCon;Office;0,00;0;0;60,29;0;23;34,82;0
19000;7524;28639;DebtCon;Other;0,00;0;0;60,33;1;18;42,36;0
19000;43479;78631;DebtCon;Other;1,00;0;1;301,40;1;10;38,25;0
19000;172108;195892;DebtCon;ProfExe;10,00;0;0;276,76;0;38;24,48;0
19000;130291;168187;DebtCon;Office;3,00;0;0;140,69;0;20;24,79;0
19000;167104;200184;DebtCon;ProfExe;9,00;0;0;256,65;0;38;23,67;0
19000;22236;169461;HomeImp;Self;7,00;0;0;296,08;0;27;27,64;0
19000;75673;100335;HomeImp;ProfExe;8,00;0;0;93,16;0;16;33,52;0
19000;107199;132723;DebtCon;ProfExe;7,00;0;0;91,37;0;13;31,44;0
19000;57429;86250;DebtCon;Office;5,00;0;0;175,50;0;16;0,00;0
19000;47400;80000;DebtCon;Other;12,00;0;0;95,37;1;10;0,00;0
19000;122000;158000;DebtCon;Office;2,00;0;1;374,03;0;52;0,00;0
19000;145800;190300;DebtCon;ProfExe;13,00;0;0;109,67;1;24;0,00;0
19000;42000;64000;DebtCon;Mgr;9,00;0;0;30,47;3;8;0,00;1
19000;64758;119780;DebtCon;ProfExe;19,00;0;4;349,00;0;20;0,00;1
19000;46300;72000;DebtCon;ProfExe;5,00;1;1;215,03;6;24;0,00;1
19000;171106;200000;DebtCon;Other;9,80;3;0;153,17;0;26;0,00;1
19000;93050;118000;DebtCon;Office;1,00;0;0;40,57;0;10;0,00;1
19000;105200;130000;HomeImp;Self;5,00;1;0;237,43;1;27;0,00;1
19000;165988;217000;DebtCon;Office;13,00;0;0;214,03;1;32;0,00;0
19000;100670;122581;DebtCon;Mgr;10,00;0;0;81,25;0;27;41,86;1
19000;24658;47027;HomeImp;Mgr;19,00;0;0;159,11;4;31;53,55;1
19000;15100;23200;HomeImp;Other;3,20;1;1;64,90;3;21;0,00;1
19000;105729;172555;DebtCon;Office;6,00;0;0;216,44;4;23;41,05;0
19000;42488;65636;DebtCon;Other;7,00;0;0;90,68;3;14;42,23;0
19100;51994;66467;DebtCon;Other;7,00;0;0;100,18;3;15;41,16;0
19100;31442;57151;DebtCon;Other;16,00;0;0;100,03;1;17;39,91;0
19100;105111;176829;DebtCon;Office;6,00;0;0;211,40;4;24;41,41;0
19100;46406;64413;DebtCon;Other;16,00;0;0;285,73;0;22;30,77;0
19100;129111;197592;HomeImp;ProfExe;12,00;0;0;207,16;0;21;36,14;0
19100;48730;115967;DebtCon;ProfExe;15,00;0;0;264,92;0;19;25,41;0
19100;58453;76731;DebtCon;Other;15,00;1;0;203,14;1;21;36,23;0
19100;22094;61820;HomeImp;ProfExe;5,00;0;0;201,14;0;13;28,89;0
19100;73217;93033;DebtCon;Other;1,00;2;1;113,69;2;26;36,38;0
19200;68902;98737;DebtCon;Office;1,00;0;0;166,82;4;19;33,04;0
19200;54483;81690;DebtCon;Other;16,00;0;0;198,70;0;21;37,75;0
19200;62334;91300;DebtCon;Mgr;8,00;0;1;92,33;4;13;0,00;1
19200;73339;95426;DebtCon;Office;1,00;0;0;169,98;4;19;33,30;0
19200;83591;109772;HomeImp;ProfExe;4,00;0;0;101,50;1;25;37,08;0
19200;96401;115545;DebtCon;ProfExe;7,00;0;0;128,71;1;20;22,19;0
19200;153722;199812;DebtCon;ProfExe;13,00;0;0;121,94;0;24;29,80;0
19200;65206;13933;DebtCon;Other;7,00;0;0;57,59;0;16;42,50;0
19200;62215;76573;DebtCon;Other;18,00;0;0;199,88;1;21;36,02;0
19200;32417;97000;HomeImp;Other;6,00;0;0;130,87;0;15;0,00;0
19200;57728;96552;DebtCon;Office;0,00;0;0;80,60;0;23;37,51;0
19200;24430;128837;DebtCon;Other;9,00;0;0;355,80;1;10;41,15;0
19200;31307;60202;DebtCon;ProfExe;18,00;0;0;170,58;1;20;35,60;0
19300;109000;135000;DebtCon;Office;3,00;0;0;98,43;13;14;0,00;1
19300;83141;112096;DebtCon;Mgr;15,00;0;0;255,79;5;31;35,51;0
19300;84425;119351;DebtCon;Mgr;15,00;0;0;238,67;4;31;38,30;0
19300;50554;76140;DebtCon;Mgr;9,00;2;0;78,28;3;27;36,03;0
19300;53710;78082;DebtCon;Other;5,00;0;0;114,14;0;7;36,99;0
19300;148542;195791;DebtCon;ProfExe;12,00;0;0;110,33;0;23;30,54;0
19300;73668;89061;DebtCon;Other;0,00;2;1;113,45;2;25;33,50;0
19300;31950;53814;DebtCon;ProfExe;17,00;0;0;178,46;1;20;37,13;0
19300;27747;43740;DebtCon;Office;7,00;1;0;167,66;1;16;35,09;1
19300;76807;103026;HomeImp;Mgr;13,00;0;0;169,25;0;27;34,88;0
19300;99714;126965;HomeImp;Mgr;0,00;0;1;301,75;1;20;43,29;0
19300;152000;182000;HomeImp;Self;1,00;0;0;0,00;0;0;0,00;1
19300;39926;101208;HomeImp;Other;4,00;0;0;140,05;0;14;31,55;0
19300;33970;102792;HomeImp;Other;6,00;0;0;145,02;0;14;31,87;0
19300;98769;121140;HomeImp;Mgr;0,00;0;1;313,92;0;20;43,09;0
19300;146465;192854;DebtCon;ProfExe;13,00;0;0;110,65;1;23;29,98;0
19300;91004;116827;DebtCon;ProfExe;6,00;0;0;163,28;1;20;20,21;0
19300;51580;83518;DebtCon;Other;13,00;0;0;89,53;0;9;7,15;0
19300;96454;157809;DebtCon;Other;3,00;0;0;1168,23;0;0;40,21;1
19300;72752;106084;DebtCon;Office;11,00;0;0;193,71;1;13;30,69;0
19400;39928;106271;HomeImp;Other;6,00;0;0;129,18;0;14;31,92;0
19400;63508;12414;DebtCon;Other;5,00;0;0;64,41;1;16;40,57;0
19400;167450;200902;DebtCon;ProfExe;9,00;0;0;264,70;1;37;25,63;0
19400;51360;76100;DebtCon;Office;1,00;0;0;222,83;0;11;36,26;0
19400;39334;103578;HomeImp;Other;6,00;0;0;127,53;0;15;31,37;0
19400;53000;82800;DebtCon;Other;18,00;0;0;206,97;1;22;0,00;0
19400;109812;172705;DebtCon;Office;5,00;0;0;204,11;3;23;43,34;0
19400;110745;173474;DebtCon;Office;6,00;0;0;217,41;4;23;42,22;0
19400;86219;126904;HomeImp;Other;0,00;0;0;0,00;0;0;34,48;1
19400;178000;219300;HomeImp;ProfExe;12,00;0;0;214,37;0;26;0,00;1
19400;52677;80424;DebtCon;Mgr;9,00;2;0;65,85;2;28;34,95;0
19400;71515;100771;DebtCon;Other;0,00;1;1;223,17;2;13;40,71;0
19500;94543;127718;DebtCon;ProfExe;11,00;0;0;132,41;0;24;30,86;0
19500;100077;122352;DebtCon;Office;3,00;0;0;58,86;0;9;38,12;1
19500;92663;152627;HomeImp;ProfExe;3,00;0;0;106,71;0;16;35,37;0
19500;98718;122659;HomeImp;Mgr;0,00;0;1;324,26;0;20;42,55;0
19500;88909;140092;DebtCon;Mgr;13,00;0;0;163,56;1;25;33,01;0
19500;9475;30000;DebtCon;Other;0,00;1;0;33,47;2;4;0,00;0
19500;105000;138375;DebtCon;Office;12,00;0;2;219,13;0;25;0,00;0
19500;47000;70000;DebtCon;Mgr;15,00;0;0;220,17;5;21;0,00;1
19500;8861;170687;HomeImp;Mgr;23,00;0;0;76,79;2;20;31,58;0
19500;58474;89240;DebtCon;Office;6,00;0;0;172,87;0;15;38,82;0
19500;52080;89913;DebtCon;Other;12,00;0;0;110,76;0;9;4,34;0
19500;58638;13930;DebtCon;Other;4,00;0;0;69,01;0;16;42,50;0
19500;48835;72566;DebtCon;ProfExe;9,00;0;0;191,28;1;42;39,61;0
19500;10506;70945;DebtCon;Office;0,00;0;0;247,79;0;22;39,76;0
19500;100446;121516;HomeImp;Mgr;0,00;0;0;306,11;1;20;43,02;0
19600;64000;90000;DebtCon;Mgr;9,00;0;0;195,80;2;19;0,00;0
19600;117646;149975;DebtCon;Other;4,00;0;0;114,21;1;12;31,22;1
19600;94419;123705;DebtCon;Self;19,00;0;2;92,74;0;22;84,38;1
19600;55169;86203;DebtCon;Other;18,00;0;0;223,60;1;22;33,76;0
19600;109500;136000;DebtCon;ProfExe;12,00;2;0;183,97;3;32;0,00;1
19600;33284;61824;DebtCon;Other;14,00;0;0;119,47;1;17;37,78;0
19600;53662;80055;DebtCon;Other;6,00;0;0;99,09;0;8;37,52;0
19600;49984;84519;DebtCon;Other;12,00;0;0;92,81;0;10;7,61;0
19600;85984;112721;DebtCon;Mgr;18,00;0;0;239,14;4;31;36,03;0
19600;128876;162994;DebtCon;Office;2,00;0;1;382,31;0;52;36,07;0
19700;33529;61209;DebtCon;Other;17,00;0;0;112,16;0;18;40,73;0
19700;49793;113200;DebtCon;ProfExe;16,00;0;0;251,10;0;19;25,03;0
19700;62351;84624;DebtCon;Mgr;0,00;1;0;88,13;1;22;54,24;1
19700;93040;113362;DebtCon;ProfExe;6,00;0;0;135,81;3;21;19,70;0
19700;32989;75950;DebtCon;ProfExe;9,00;0;0;283,10;0;19;0,00;0
19700;23921;134867;DebtCon;Other;9,00;0;0;374,13;0;10;38,87;0
19700;60999;89841;DebtCon;Office;0,00;0;0;82,10;0;22;36,28;0
19700;5700;24457;DebtCon;Other;0,00;0;0;60,16;1;19;41,36;0
19700;105135;147353;DebtCon;Office;11,00;0;2;225,70;0;24;43,01;0
19700;70709;97394;DebtCon;Mgr;0,00;0;0;94,86;0;17;25,56;0
19700;139534;172125;DebtCon;Other;0,00;0;0;101,94;6;17;32,76;1
19700;19349;133226;DebtCon;Other;9,00;0;0;342,32;1;9;40,15;0
19800;73557;95770;DebtCon;Mgr;0,00;0;0;70,03;0;17;25,60;0
19800;56745;83146;DebtCon;Other;11,00;0;0;85,25;0;10;7,86;0
19800;51454;68073;HomeImp;Office;1,00;0;0;130,97;0;17;32,30;0
19800;99137;121781;HomeImp;Mgr;4,00;0;1;302,13;1;20;39,51;0
19800;13830;85587;DebtCon;Other;20,00;0;0;229,52;3;40;35,31;0
19800;63701;14609;DebtCon;Other;4,00;0;0;62,36;1;17;41,87;0
19800;65021;95188;DebtCon;Mgr;1,00;0;0;73,08;0;16;27,44;0
19800;69174;95154;HomeImp;ProfExe;6,00;0;0;59,46;0;16;31,25;0
19900;90966;154351;HomeImp;ProfExe;4,00;0;0;103,98;0;17;35,41;0
19900;128219;162012;DebtCon;Office;1,00;0;0;374,02;0;52;37,89;0
19900;168732;224270;DebtCon;Office;12,00;0;0;217,64;0;32;41,55;0
19900;64620;91504;DebtCon;Office;6,00;0;0;178,57;0;16;37,73;0
19900;96435;130019;DebtCon;Office;27,00;0;0;274,28;3;16;32,47;0
19900;132878;199172;HomeImp;ProfExe;14,00;0;0;197,92;0;22;35,33;0
19900;25589;90051;DebtCon;ProfExe;8,00;0;0;138,99;0;20;30,27;0
19900;93619;130000;DebtCon;Office;9,00;2;5;210,97;2;18;0,00;1
19900;170947;222227;DebtCon;Office;13,00;0;0;220,02;1;31;42,24;0
19900;68830;107598;DebtCon;Office;10,00;0;0;202,93;2;13;30,96;0
19900;4641;23636;DebtCon;Other;0,00;0;0;63,54;1;19;40,44;0
19900;16232;70592;DebtCon;Office;0,00;0;0;242,37;0;22;39,45;0
19900;74193;94078;HomeImp;ProfExe;7,00;0;0;81,41;0;15;32,03;0
19900;78142;102085;HomeImp;Mgr;12,00;0;0;160,37;0;27;34,10;0
20000;59936;12737;DebtCon;Other;5,00;0;0;63,40;0;17;40,45;0
20000;38955;80680;DebtCon;ProfExe;8,00;0;0;295,30;0;18;40,39;0
20000;9647;31920;DebtCon;Other;0,00;1;0;24,69;1;3;28,94;0
20000;43087;61438;DebtCon;Other;14,00;0;0;276,56;0;20;29,30;0
20000;72000;103000;DebtCon;ProfExe;0,50;0;0;174,30;3;23;0,00;1
20000;170706;224233;DebtCon;Office;11,00;0;0;207,03;0;32;41,10;0
20000;46775;70236;DebtCon;ProfExe;9,00;0;0;179,08;1;41;40,43;0
20000;68958;99875;DebtCon;ProfExe;11,00;1;1;117,67;0;23;0,00;1
20000;0;115750;HomeImp;Other;0,00;0;2;132,53;0;10;0,00;1
20000;71254;109200;DebtCon;Other;10,00;0;0;0,00;0;0;0,00;1
20000;145500;194000;HomeImp;Self;4,50;0;0;67,90;5;5;0,00;1
20000;125000;165000;DebtCon;ProfExe;2,00;0;0;314,50;0;30;0,00;1
20000;73400;94000;DebtCon;Mgr;9,00;0;0;270,00;2;14;0,00;1
20000;99300;139150;HomeImp;ProfExe;10,00;0;0;162,37;1;23;0,00;0
20000;59964;100000;DebtCon;Office;8,00;0;1;106,83;2;18;0,00;0
20000;0;90000;HomeImp;Other;8,00;0;0;181,70;1;16;0,00;0
20000;30000;46500;HomeImp;Self;5,00;1;0;127,60;0;11;0,00;0
20000;79741;117600;DebtCon;Other;10,00;0;0;291,17;2;17;0,00;0
20000;55746;105230;DebtCon;ProfExe;16,00;0;3;282,07;1;36;0,00;0
20000;85704;94200;DebtCon;ProfExe;2,00;1;0;123,90;0;20;0,00;0
20000;0;73800;DebtCon;Sales;4,00;0;0;404,77;0;24;0,00;0
20000;125000;162975;DebtCon;ProfExe;7,00;0;0;178,53;0;38;0,00;0
20000;13316;50150;DebtCon;Other;26,00;0;2;214,03;0;25;0,00;0
20000;32000;56373;DebtCon;Other;1,00;0;0;113,57;1;17;0,00;0
20000;0;64928,84;HomeImp;Office;8,00;0;0;122,67;2;5;0,00;0
20000;66820;100000;HomeImp;Other;5,00;0;0;217,27;1;13;0,00;0
20000;56135;93234;HomeImp;ProfExe;18,00;0;0;630,03;1;24;0,00;0
20000;81800;106600;DebtCon;Mgr;24,00;0;1;313,77;1;43;0,00;0
20000;61843;95595;HomeImp;Office;14,00;0;0;135,97;0;14;0,00;0
20000;49034;98250;DebtCon;Office;2,00;0;4;167,37;0;47;0,00;0
20000;74368;105000;DebtCon;Other;0,00;0;0;180,60;2;25;0,00;0
20000;56683;90600;DebtCon;Office;2,00;0;0;155,20;1;22;0,00;0
20000;135631,66;177000;HomeImp;Mgr;8,00;0;0;321,63;0;17;0,00;0
20000;0;128042;HomeImp;Other;0,00;0;0;314,53;3;21;0,00;0
20000;29400;52000;DebtCon;Other;0,00;0;0;219,13;0;13;0,00;0
20000;132436;180000;DebtCon;ProfExe;22,00;0;0;221,17;1;24;0,00;0
20000;83205;132000;DebtCon;Other;11,00;0;0;97,40;3;15;0,00;0
20000;127826;277500;HomeImp;Mgr;3,00;0;0;193,80;0;15;0,00;0
20000;39000;62000;DebtCon;Office;6,00;0;0;170,43;2;27;0,00;0
20000;161000;204000;DebtCon;ProfExe;5,00;3;7;205,93;5;25;0,00;1
20000;117820;154000;DebtCon;Mgr;3,00;0;0;71,00;0;29;0,00;1
20000;60336;132430;DebtCon;Other;25,00;1;0;258,67;1;21;0,00;1
20000;78500;109725;DebtCon;ProfExe;9,80;0;1;117,67;2;30;0,00;1
20000;104000;139900;DebtCon;Other;15,00;1;1;95,37;4;49;0,00;1
20000;16000;87300;DebtCon;Other;28,00;1;6;232,33;1;21;0,00;1
20000;122000;166100;DebtCon;ProfExe;2,60;0;2;206,97;1;18;0,00;1
20000;47696,03;112700;DebtCon;Other;16,00;0;3;123,77;0;23;0,00;1
20000;14361;50000;DebtCon;Other;0,00;0;1;216,07;1;10;0,00;1
20000;143000;185625;DebtCon;Office;1,50;2;3;73,03;2;11;0,00;1
20000;21300;308600;HomeImp;ProfExe;2,00;1;0;274,90;0;30;0,00;1
20000;11000;75000;DebtCon;Other;7,00;1;3;267,83;1;23;0,00;1
20000;116932;138072;HomeImp;Other;19,00;0;0;171,47;2;23;0,00;1
20000;86019;94350;DebtCon;Other;3,70;0;1;119,70;0;16;0,00;1
20000;142500;190000;DebtCon;Mgr;0,20;2;4;313,53;3;18;0,00;1
20000;107000;146400;DebtCon;Office;0,10;0;2;234,33;2;32;0,00;1
20000;77900;105400;DebtCon;Mgr;4,00;0;0;110,60;0;17;0,00;1
